DATAFLOW,LAST UPDATE,freq,ESTAT:ILC_LI02(1.0)_unit,indic_il,sex,age,geo,TIME_PERIOD,ESTAT:ILC_LI02(1.0)_VALUE,OBS_FLAG,DATAFLOW_1,LAST UPDATE_1,freq_1,ESTAT:ILC_PW01(1.0)_unit,isced11,indic_wb,sex_1,age_1,ESTAT:ILC_PW01(1.0)_VALUE,OBS_FLAG_1,DATAFLOW_2,LAST UPDATE_2,freq_2,ESTAT:ILC_PW01(1.0)_unit_2,isced11_2,indic_wb_2,sex_2,age_2,ESTAT:ILC_PW01(1.0)_VALUE_2,OBS_FLAG_2,DATAFLOW_3,LAST UPDATE_3,freq_3,ESTAT:ILC_PW01(1.0)_unit_3,isced11_3,indic_wb_3,sex_3,age_3,ESTAT:ILC_PW01(1.0)_VALUE_3,OBS_FLAG_3,DATAFLOW_4,LAST UPDATE_4,freq_4,ESTAT:ILC_PW01(1.0)_unit_4,isced11_4,indic_wb_4,sex_4,age_4,ESTAT:ILC_PW01(1.0)_VALUE_4,OBS_FLAG_4,DATAFLOW_5,LAST UPDATE_5,freq_5,ESTAT:ILC_PW01(1.0)_unit_5,isced11_5,indic_wb_5,sex_5,age_5,ESTAT:ILC_PW01(1.0)_VALUE_5,OBS_FLAG_5,DATAFLOW_6,LAST UPDATE_6,freq_6,ESTAT:ILC_PW01(1.0)_unit_6,isced11_6,indic_wb_6,sex_6,age_6,ESTAT:ILC_PW01(1.0)_VALUE_6,OBS_FLAG_6,DATAFLOW_7,LAST UPDATE_7,freq_7,ESTAT:ILC_PW01(1.0)_unit_7,isced11_7,indic_wb_7,sex_7,age_7,ESTAT:ILC_PW01(1.0)_VALUE_7,OBS_FLAG_7,DATAFLOW_8,LAST UPDATE_8,freq_8,ESTAT:ILC_PW01(1.0)_unit_8,isced11_8,indic_wb_8,sex_8,age_8,ESTAT:ILC_PW01(1.0)_VALUE_8,OBS_FLAG_8,DATAFLOW_9,LAST UPDATE_9,freq_9,ESTAT:ILC_PW01(1.0)_unit_9,isced11_9,indic_wb_9,sex_9,age_9,ESTAT:ILC_PW01(1.0)_VALUE_9,OBS_FLAG_9,DATAFLOW_10,LAST UPDATE_10,freq_10,ESTAT:ILC_PW01(1.0)_unit_10,isced11_10,indic_wb_10,sex_10,age_10,ESTAT:ILC_PW01(1.0)_VALUE_10,OBS_FLAG_10,DATAFLOW_11,LAST UPDATE_11,freq_11,c_resid,ESTAT:TOUR_OCC_NINATS(1.0)_unit,hotelsize,ESTAT:TOUR_OCC_NINATS(1.0)_VALUE,OBS_FLAG_11,DATAFLOW_12,LAST UPDATE_12,freq_12,ESTAT:RAIL_TF_PASSMOV(1.0)_unit,vehicle,ESTAT:RAIL_TF_PASSMOV(1.0)_VALUE,OBS_FLAG_12,DATAFLOW_13,LAST UPDATE_13,freq_13,ESTAT:RAIL_PA_TOTAL(1.0)_unit,ESTAT:RAIL_PA_TOTAL(1.0)_VALUE,OBS_FLAG_13,DATAFLOW_14,LAST UPDATE_14,freq_14,ESTAT:RAIL_PA_TOTAL(1.0)_unit_14,ESTAT:RAIL_PA_TOTAL(1.0)_VALUE_14,OBS_FLAG_14,DATAFLOW_15,LAST UPDATE_15,freq_15,ESTAT:RAIL_AC_CATNMBR(1.0)_unit,accident,ESTAT:RAIL_AC_CATNMBR(1.0)_VALUE,OBS_FLAG_15,DATAFLOW_16,LAST UPDATE_16,freq_16,tra_infr,n_tracks,ESTAT:TTR00003(1.0)_unit,ESTAT:TTR00003(1.0)_VALUE,OBS_FLAG_16
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,NL,2021,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,LIFESAT,T,Y_GE16,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,30865018.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,142580.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,,c,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,,c,,,,,,,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,3041.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,NL,2022,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,LIFESAT,T,Y_GE16,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,52784018.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,139600.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,,c,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,,c,,,,,,,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,3041.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2000,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,167581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2001,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,161530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2005,20.5,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,131088.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,17882.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,251383.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,961.0,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2006,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,137885.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,18240.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,254777.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,905.0,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2007,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,137895.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,19524.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,265995.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,976.0,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2008,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,150436.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,19762.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,272859.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,883.0,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2009,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,139931.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,18128.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,264177.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,843.0,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2010,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,144669.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,17485.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,241976.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,852.0,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2011,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,142093.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,17633.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,239054.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,843.0,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,20228.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2012,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,30890664.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,165974.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,17674.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,266011.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,380.0,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,20094.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2013,17.3,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,ACCSAT,T,Y_GE16,7.4,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,COMSAT,T,Y_GE16,7.5,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,FINSAT,T,Y_GE16,5.7,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,GREENSAT,T,Y_GE16,7.5,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,JOBSAT,T,Y_GE16,7.3,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,LIFESAT,T,Y_GE16,7.3,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,LIVENVSAT,T,Y_GE16,7.6,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,MEANLIFE,T,Y_GE16,7.6,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,RELSAT,T,Y_GE16,8.0,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,TIMESAT,T,Y_GE16,6.8,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,32734159.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,134386.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,16659.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,262382.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,342.0,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,19328.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2014,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,35649237.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,129507.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,15885.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,260260.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,327.0,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,19240.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2015,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,38804814.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,138942.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,17240.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,269664.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,639.0,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,19231.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2016,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,44323448.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,154887.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,19067.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,285094.0,,,,,,,,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,19132.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2017,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,47137998.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,212357.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,20215.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,295394.0,,,,,,,,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,19209.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2018,14.8,,,,,,,,,,,,,,,,,,,,,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,FINSAT,T,Y_GE16,6.3,,,,,,,,,,,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,JOBSAT,T,Y_GE16,7.3,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,LIFESAT,T,Y_GE16,7.8,,,,,,,,,,,,,,,,,,,,,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,RELSAT,T,Y_GE16,8.1,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,TIMESAT,T,Y_GE16,6.9,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,50429973.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,159581.0,b,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,,c,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,,c,,,,,,,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,19196.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2019,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,53717139.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,164057.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,,c,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,,c,,,,,,,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,19359.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2020,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,28295282.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,153906.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,,c,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,,c,,,,,,,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,19383.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2021,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,LIFESAT,T,Y_GE16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,34891772.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,171034.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,,c,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,,c,,,,,,,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,19287.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PL,2022,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,LIFESAT,T,Y_GE16,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,55235227.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,178705.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,,c,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,,c,,,,,,,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,19355.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PT,1995,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,29495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PT,1996,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,31788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PT,1997,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,31390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PT,1998,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PT,1999,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,31603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PT,2000,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,37932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PT,2001,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,PT,2002,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
