DATAFLOW,LAST UPDATE,freq,unit,accident,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,LVLCROS,SK,2006,58,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,LVLCROS,SK,2007,71,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,LVLCROS,SK,2008,63,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,LVLCROS,SK,2009,50,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,LVLCROS,SK,2010,11,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,LVLCROS,SK,2011,21,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,LVLCROS,SK,2012,27,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,LVLCROS,SK,2013,18,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,LVLCROS,SK,2014,20,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,LVLCROS,SK,2015,22,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,AT,2004,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,AT,2005,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,AT,2006,4,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,AT,2007,14,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,AT,2008,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,AT,2009,11,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,AT,2010,11,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,AT,2011,9,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,AT,2012,16,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,AT,2013,15,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,AT,2014,15,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,AT,2015,16,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BE,2004,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BE,2005,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BE,2006,5,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BE,2007,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BE,2008,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BE,2009,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BE,2010,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BE,2011,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BE,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BE,2013,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BE,2014,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BE,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BG,2006,6,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BG,2007,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BG,2008,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BG,2009,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BG,2010,6,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BG,2011,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BG,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BG,2013,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BG,2014,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BG,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,BG,2016,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CY,2004,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CY,2005,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CY,2006,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CY,2007,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CY,2008,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CY,2009,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CY,2010,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CY,2011,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CY,2012,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CY,2013,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CY,2014,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CY,2015,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CY,2016,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CZ,2004,6,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CZ,2005,9,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CZ,2006,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CZ,2007,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CZ,2008,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CZ,2009,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CZ,2010,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CZ,2011,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CZ,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CZ,2013,6,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CZ,2014,5,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,CZ,2015,8,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DE,2004,54,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DE,2005,48,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DE,2006,64,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DE,2007,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DE,2008,29,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DE,2009,18,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DE,2010,22,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DE,2011,21,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DE,2012,28,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DE,2013,37,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DE,2014,51,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DE,2015,48,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DK,2004,4,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DK,2005,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DK,2006,4,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DK,2007,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DK,2008,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DK,2009,5,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DK,2010,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DK,2011,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DK,2012,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DK,2013,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DK,2014,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,DK,2015,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EE,2004,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EE,2005,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EE,2006,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EE,2007,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EE,2008,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EE,2009,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EE,2010,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EE,2011,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EE,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EE,2013,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EE,2014,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EE,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EL,2004,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EL,2005,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EL,2006,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EL,2007,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EL,2008,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EL,2009,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EL,2010,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EL,2011,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EL,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EL,2013,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EL,2014,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,EL,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,ES,2004,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,ES,2005,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,ES,2006,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,ES,2007,4,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,ES,2008,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,ES,2009,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,ES,2010,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,ES,2011,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,ES,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,ES,2013,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,ES,2014,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,ES,2015,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FI,2004,23,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FI,2005,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FI,2006,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FI,2007,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FI,2008,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FI,2009,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FI,2010,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FI,2011,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FI,2012,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FI,2013,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FI,2014,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FI,2015,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FR,2004,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FR,2005,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FR,2006,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FR,2007,31,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FR,2008,46,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FR,2009,21,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FR,2010,20,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FR,2011,13,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FR,2012,16,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FR,2013,11,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FR,2014,23,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,FR,2015,10,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HR,2004,12,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HR,2005,7,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HR,2006,5,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HR,2007,4,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HR,2008,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HR,2009,8,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HR,2010,5,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HR,2011,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HR,2012,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HR,2013,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HR,2014,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HR,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HU,2004,1774,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HU,2005,1775,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HU,2006,46,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HU,2007,42,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HU,2008,30,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HU,2009,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HU,2010,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HU,2011,4,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HU,2012,4,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HU,2013,11,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HU,2014,13,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,HU,2015,7,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IE,2004,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IE,2005,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IE,2006,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IE,2007,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IE,2008,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IE,2009,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IE,2010,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IE,2011,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IE,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IE,2013,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IE,2014,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IE,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IT,2004,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IT,2005,4,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IT,2006,5,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IT,2007,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IT,2008,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IT,2009,7,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IT,2010,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IT,2011,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IT,2012,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IT,2013,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IT,2014,8,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,IT,2015,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LT,2004,27,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LT,2005,38,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LT,2006,73,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LT,2007,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LT,2008,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LT,2009,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LT,2010,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LT,2011,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LT,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LT,2013,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LT,2014,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LT,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LT,2016,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LU,2004,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LU,2005,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LU,2006,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LU,2007,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LU,2008,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LU,2009,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LU,2010,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LU,2011,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LU,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LU,2013,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LU,2014,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LU,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LV,2004,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LV,2005,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LV,2006,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LV,2007,5,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LV,2008,5,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LV,2009,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LV,2010,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LV,2011,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LV,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LV,2013,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LV,2014,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,LV,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,MT,2004,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,MT,2005,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,MT,2006,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,MT,2007,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,MT,2008,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,MT,2009,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,MT,2010,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,MT,2011,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,MT,2012,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,MT,2013,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,MT,2014,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,MT,2015,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,OTH,MT,2016,,z
